"Time","Engine Total Fuel Used (l)","Combustible Calculado (l)","Engine Fuel Rate (l/h)","Engine Instantaneous Fuel Economy (km/L)","Wheel-Based Vehicle Speed (kph)","High Resolution Total Vehicle Distance (m)"
10319.000,41517.000,41517.332,47.550,1.682,80.098,136976.910
10319.999,41517.000,41517.344,41.800,1.904,79.598,136976.930
10321.014,41517.000,41517.355,44.800,1.760,78.598,136976.955
10322.000,41517.000,41517.365,26.550,2.936,77.500,136976.975
10323.000,41517.000,41517.372,22.450,3.404,76.398,136976.995
10324.000,41517.000,41517.381,41.750,1.814,75.500,136977.020
10324.999,41517.000,41517.395,53.800,1.398,75.000,136977.040
10326.000,41517.000,41517.407,39.300,1.898,74.398,136977.060
10327.000,41517.000,41517.419,49.650,1.492,74.297,136977.080
10328.003,41517.000,41517.433,54.450,1.361,74.199,136977.100
10328.999,41517.000,41517.450,67.400,1.102,74.199,136977.120
10330.000,41517.500,41517.469,68.850,1.080,74.598,136977.145
10331.000,41517.500,41517.486,57.350,1.299,74.898,136977.165
10332.000,41517.500,41517.503,61.150,1.221,74.898,136977.185
10332.999,41517.500,41517.522,68.100,1.102,75.199,136977.205
10334.000,41517.500,41517.540,64.500,1.166,75.500,136977.225
10335.000,41517.500,41517.558,61.850,1.219,75.797,136977.245
10335.999,41517.500,41517.575,61.050,1.246,76.098,136977.270
10336.999,41517.500,41517.591,55.600,1.365,76.398,136977.290
10338.000,41517.500,41517.606,54.500,1.400,76.398,136977.310
10339.000,41517.500,41517.622,60.500,1.266,76.898,136977.330
10339.999,41517.500,41517.639,60.200,1.277,76.898,136977.355
10340.999,41517.500,41517.654,57.100,1.354,77.797,136977.375
10342.000,41517.500,41517.671,60.300,1.297,78.297,136977.395
10343.000,41517.500,41517.688,64.650,1.217,78.898,136977.420
10343.999,41517.500,41517.706,64.550,1.230,79.598,136977.440
10345.007,41517.500,41517.724,59.100,1.357,80.598,136977.460
10345.999,41517.500,41517.739,50.100,1.617,81.297,136977.485
10346.999,41517.500,41517.752,43.950,1.855,81.898,136977.505
10348.000,41517.500,41517.764,41.650,1.973,82.500,136977.530
10349.005,41517.500,41517.775,41.350,2.002,83.098,136977.555
10349.999,41517.500,41517.787,44.200,1.891,83.797,136977.575
10351.000,41517.500,41517.799,40.300,2.094,84.598,136977.600
10351.999,41517.500,41517.810,41.300,2.055,85.398,136977.625
10353.000,41517.500,41517.823,46.900,1.828,86.000,136977.645
10353.999,41517.500,41517.835,39.600,2.184,86.598,136977.670
10354.999,41517.500,41517.845,34.800,2.504,87.199,136977.695
10356.005,41517.500,41517.854,31.550,2.762,87.699,136977.720
10356.999,41517.500,41517.862,29.600,2.941,87.398,136977.745
10358.001,41517.500,41517.870,28.050,3.119,87.500,136977.765
10359.000,41517.500,41517.878,28.150,3.102,87.398,136977.790
10360.000,41517.500,41517.886,28.400,3.051,86.797,136977.815
10360.999,41517.500,41517.894,29.750,2.912,86.398,136977.840
10362.000,41517.500,41517.903,30.950,2.789,86.297,136977.865
10362.999,41517.500,41517.911,30.800,2.787,85.898,136977.890
10364.000,41517.500,41517.920,33.750,2.525,85.297,136977.910
10365.000,41517.500,41517.929,34.800,2.445,84.898,136977.935
10366.000,41517.500,41517.939,33.350,2.545,84.699,136977.960
10367.000,41517.500,41517.948,30.800,2.750,84.398,136977.980
10368.000,41517.500,41517.956,28.350,2.971,84.098,136978.005
10369.000,41518.000,41517.963,27.550,3.037,83.598,136978.030
10370.004,41518.000,41517.971,26.300,3.162,83.098,136978.050
10370.999,41518.000,41517.978,25.800,3.199,82.297,136978.075
10371.999,41518.000,41517.986,35.400,2.320,81.797,136978.100
10373.000,41518.000,41517.998,49.600,1.654,81.797,136978.120
10374.001,41518.000,41518.012,49.900,1.643,82.000,136978.145
10374.999,41518.000,41518.023,32.250,2.535,81.797,136978.165
10375.999,41518.000,41518.033,37.750,2.160,81.699,136978.190
10377.000,41518.000,41518.045,44.600,1.828,81.898,136978.210
10377.999,41518.000,41518.058,51.600,1.586,82.098,136978.235
10378.999,41518.000,41518.072,51.700,1.592,82.398,136978.260
10379.999,41518.000,41518.085,43.600,1.896,82.297,136978.280
10381.001,41518.000,41518.097,39.600,2.084,82.297,136978.305
10381.999,41518.000,41518.108,37.700,2.180,81.898,136978.325
10383.000,41518.000,41518.118,39.000,2.098,81.797,136978.350
10384.000,41518.000,41518.129,41.750,1.947,81.398,136978.370
10384.999,41518.000,41518.141,40.850,1.984,81.297,136978.395
10386.000,41518.000,41518.152,39.350,2.061,81.199,136978.415
10386.999,41518.000,41518.163,40.050,2.021,81.000,136978.440
10388.000,41518.000,41518.174,39.000,2.066,80.699,136978.460
10388.999,41518.000,41518.186,44.450,1.807,80.598,136978.485
10389.999,41518.000,41518.198,42.850,1.871,80.398,136978.505
10391.000,41518.000,41518.210,42.500,1.881,79.598,136978.530
10392.000,41518.000,41518.222,43.850,1.809,78.898,136978.550
10392.999,41518.000,41518.235,46.500,1.693,79.000,136978.575
10393.999,41518.000,41518.248,47.450,1.662,78.699,136978.595
10394.999,41518.000,41518.261,46.250,1.693,78.199,136978.615
10396.000,41518.000,41518.273,44.300,1.756,77.898,136978.640
10397.000,41518.000,41518.285,45.200,1.709,77.098,136978.660
10398.002,41518.000,41518.298,44.700,1.721,76.898,136978.680
10398.999,41518.000,41518.311,47.650,1.605,76.699,136978.705
10400.000,41518.000,41518.324,47.550,1.605,75.797,136978.725
10401.000,41518.000,41518.337,48.650,1.551,76.000,136978.745
10402.000,41518.000,41518.350,46.750,1.609,75.098,136978.765
10402.999,41518.000,41518.363,46.850,1.598,74.598,136978.785
10404.000,41518.000,41518.376,46.900,1.582,74.398,136978.810
10405.000,41518.000,41518.391,58.600,1.268,74.500,136978.830
10406.000,41518.000,41518.407,59.150,1.270,74.699,136978.850
10406.999,41518.000,41518.424,59.300,1.270,75.398,136978.870
10408.000,41518.000,41518.440,60.650,1.244,76.000,136978.890
10408.999,41518.000,41518.457,58.800,1.297,76.297,136978.910
10409.999,41518.500,41518.472,53.300,1.438,77.000,136978.935
10410.999,41518.500,41518.486,50.900,1.512,77.199,136978.955
10412.000,41518.500,41518.502,56.450,1.379,78.398,136978.975
10412.999,41518.500,41518.516,52.350,1.498,78.398,136979.000
10414.001,41518.500,41518.530,49.350,1.600,79.598,136979.020
10415.000,41518.500,41518.543,43.850,1.820,80.000,136979.040
10416.000,41518.500,41518.555,51.400,1.559,80.598,136979.065
10416.999,41518.500,41518.569,40.900,1.977,81.297,136979.085
10418.000,41518.500,41518.580,39.800,2.051,82.000,136979.110
10418.999,41518.500,41518.591,38.100,2.162,82.598,136979.130
10419.999,41518.500,41518.597,6.100,13.521,82.297,136979.155
10421.000,41518.500,41518.597,0.000,125.506,81.898,136979.180
10422.000,41518.500,41518.598,4.150,19.533,81.598,136979.200
10423.000,41518.500,41518.598,0.000,125.506,81.297,136979.225
10423.999,41518.500,41518.598,0.000,125.506,80.699,136979.245
10425.000,41518.500,41518.598,0.000,125.506,80.598,136979.270
10426.002,41518.500,41518.599,6.500,12.350,81.000,136979.290
10426.999,41518.500,41518.601,8.150,9.936,81.297,136979.315
10427.999,41518.500,41518.604,3.100,25.939,81.797,136979.335
10428.999,41518.500,41518.604,0.000,125.506,81.199,136979.360
10430.000,41518.500,41518.604,4.300,18.791,81.500,136979.380
10431.000,41518.500,41518.607,20.250,4.045,82.500,136979.405
10432.000,41518.500,41518.613,23.000,3.621,84.199,136979.425
10433.005,41518.500,41518.619,18.900,4.471,85.000,136979.450
10433.999,41518.500,41518.622,2.650,31.918,85.000,136979.475
10435.000,41518.500,41518.622,0.000,125.506,86.297,136979.495
10436.000,41518.500,41518.622,0.000,125.506,87.297,136979.520
10436.999,41518.500,41518.622,1.450,59.158,88.000,136979.545
10438.000,41518.500,41518.624,1.400,63.678,88.500,136979.570
10438.999,41518.500,41518.624,0.000,125.506,89.898,136979.595
10440.000,41518.500,41518.624,0.000,125.506,90.598,136979.620
10441.000,41518.500,41518.624,0.000,125.506,91.398,136979.645
10442.000,41518.500,41518.624,0.000,125.506,92.598,136979.670
10443.000,41518.500,41518.624,0.000,125.506,93.797,136979.695
10444.000,41518.500,41518.624,0.000,125.506,94.398,136979.720
10445.000,41518.500,41518.624,0.000,125.506,94.898,136979.750
10446.000,41518.500,41518.624,0.000,125.506,95.699,136979.775
10447.002,41518.500,41518.624,0.000,125.506,96.098,136979.800
10447.999,41518.500,41518.624,0.000,125.506,96.000,136979.830
10449.000,41518.500,41518.624,0.000,125.506,95.598,136979.855
10449.999,41518.500,41518.624,0.000,125.506,95.797,136979.880
10450.999,41518.500,41518.624,0.000,125.506,95.699,136979.910
10451.999,41518.500,41518.624,0.000,125.506,95.797,136979.935
10453.000,41518.500,41518.624,0.000,125.506,96.000,136979.960
10453.999,41518.500,41518.624,0.000,125.506,95.699,136979.985
10454.999,41518.500,41518.624,0.000,125.506,95.598,136980.015
10455.999,41518.500,41518.624,0.000,125.506,95.398,136980.040
10456.999,41518.500,41518.624,0.000,125.506,95.398,136980.065
10458.000,41518.500,41518.624,0.000,125.506,95.598,136980.095
10458.999,41518.500,41518.624,0.000,125.506,95.598,136980.120
10460.000,41518.500,41518.624,0.000,125.506,95.500,136980.145
10461.006,41518.500,41518.624,0.000,125.506,95.500,136980.175
10461.999,41518.500,41518.624,0.000,125.506,95.398,136980.200
10462.999,41518.500,41518.624,0.000,125.506,95.297,136980.225
10463.999,41518.500,41518.624,0.000,125.506,95.199,136980.250
10465.002,41518.500,41518.624,0.000,125.506,95.098,136980.280
10466.000,41518.500,41518.624,0.000,125.506,95.598,136980.305
10466.999,41518.500,41518.624,0.000,125.506,95.500,136980.330
10468.000,41518.500,41518.624,0.000,125.506,95.699,136980.360
10469.001,41518.500,41518.624,0.000,125.506,95.398,136980.385
10470.000,41518.500,41518.624,0.000,125.506,95.199,136980.410
10471.000,41518.500,41518.624,0.000,125.506,95.199,136980.440
10472.002,41518.500,41518.624,0.000,125.506,95.199,136980.465
10473.000,41518.500,41518.624,0.000,125.506,95.297,136980.490
10474.001,41518.500,41518.624,0.000,125.506,95.297,136980.515
10474.999,41518.500,41518.624,0.000,125.506,95.398,136980.545
10476.000,41518.500,41518.624,0.000,125.506,95.398,136980.570
10476.999,41518.500,41518.624,0.000,125.506,95.297,136980.595
10478.000,41518.500,41518.624,0.000,125.506,95.000,136980.620
10478.999,41518.500,41518.624,0.000,125.506,95.000,136980.650
10479.999,41518.500,41518.624,0.000,125.506,94.898,136980.675
10481.000,41518.500,41518.624,0.000,125.506,94.898,136980.700
10481.999,41518.500,41518.624,0.000,125.506,94.898,136980.730
10482.999,41518.500,41518.624,0.000,125.506,94.797,136980.755
10484.000,41518.500,41518.624,0.000,125.506,94.797,136980.780
10485.000,41518.500,41518.624,0.000,125.506,94.797,136980.805
10485.999,41518.500,41518.624,0.000,125.506,94.699,136980.835
10486.999,41518.500,41518.624,0.000,125.506,94.797,136980.860
10488.000,41518.500,41518.624,0.000,125.506,94.898,136980.885
10488.999,41518.500,41518.624,0.000,125.506,95.000,136980.915
10490.000,41518.500,41518.624,0.000,125.506,94.797,136980.940
10490.999,41518.500,41518.624,0.000,125.506,94.797,136980.965
10492.000,41518.500,41518.624,0.000,125.506,94.699,136980.990
10493.000,41518.500,41518.624,0.000,125.506,94.797,136981.020
10494.000,41518.500,41518.624,0.000,125.506,94.699,136981.045
10494.999,41518.500,41518.624,0.000,125.506,94.598,136981.070
10496.000,41518.500,41518.624,0.000,125.506,94.797,136981.095
10497.002,41518.500,41518.624,0.000,125.506,94.898,136981.125
10498.000,41518.500,41518.624,0.000,125.506,95.000,136981.150
10499.000,41518.500,41518.624,0.000,125.506,94.797,136981.175
10499.999,41518.500,41518.624,0.000,125.506,94.699,136981.205
10501.000,41518.500,41518.624,0.000,125.506,94.797,136981.230
10502.000,41518.500,41518.624,0.000,125.506,94.898,136981.255
10503.000,41518.500,41518.624,0.000,125.506,94.898,136981.280
10503.999,41518.500,41518.624,0.000,125.506,94.898,136981.310
10505.000,41518.500,41518.624,0.000,125.506,94.797,136981.335
10506.000,41518.500,41518.624,0.000,125.506,95.000,136981.360
10507.000,41518.500,41518.624,0.000,125.506,95.199,136981.385
10508.001,41518.500,41518.624,0.000,125.506,95.000,136981.415
10508.999,41518.500,41518.624,0.000,125.506,95.098,136981.440
10510.000,41518.500,41518.624,0.000,125.506,95.000,136981.465
10511.005,41518.500,41518.624,0.000,125.506,95.199,136981.490
10511.999,41518.500,41518.624,0.000,125.506,95.000,136981.520
10512.999,41518.500,41518.624,0.000,125.506,95.000,136981.545
10514.000,41518.500,41518.624,0.000,125.506,94.797,136981.570
10514.999,41518.500,41518.624,0.000,125.506,94.797,136981.600
10516.000,41518.500,41518.624,0.000,125.506,94.699,136981.625
10517.000,41518.500,41518.624,0.000,125.506,94.199,136981.650
10518.001,41518.500,41518.624,0.000,125.506,94.297,136981.675
10518.999,41518.500,41518.624,0.000,125.506,94.297,136981.705
10519.999,41518.500,41518.624,0.000,125.506,94.199,136981.730
10521.000,41518.500,41518.624,0.000,125.506,93.898,136981.755
10521.999,41518.500,41518.624,0.000,125.506,93.199,136981.780
10523.000,41518.500,41518.624,0.000,125.506,92.699,136981.810
10523.999,41518.500,41518.624,5.750,15.930,91.797,136981.835
10525.000,41518.500,41518.627,17.150,5.314,91.398,136981.860
10525.999,41518.500,41518.632,16.700,5.439,91.000,136981.885
10526.999,41518.500,41518.636,14.200,6.375,90.598,136981.910
10527.999,41518.500,41518.639,5.600,16.039,89.398,136981.935
10529.000,41518.500,41518.640,0.000,125.506,89.000,136981.960
10530.000,41518.500,41518.641,8.300,10.717,89.098,136981.985
10530.999,41518.500,41518.645,17.550,5.025,88.199,136982.010
10532.000,41518.500,41518.651,26.950,3.273,88.398,136982.035
10532.999,41518.500,41518.660,33.000,2.670,88.398,136982.060
10534.000,41518.500,41518.668,26.350,3.348,88.199,136982.080
10534.999,41518.500,41518.675,26.550,3.324,88.398,136982.105
10536.000,41518.500,41518.684,34.500,2.557,88.297,136982.130
10536.999,41518.500,41518.695,41.650,2.127,89.000,136982.155
10538.000,41518.500,41518.706,39.300,2.260,89.098,136982.180
10539.000,41518.500,41518.716,31.800,2.807,89.398,136982.205
10540.000,41518.500,41518.724,26.500,3.367,89.398,136982.230
10540.999,41518.500,41518.732,32.950,2.715,89.598,136982.255
10542.000,41518.500,41518.742,30.600,2.924,89.598,136982.280
10543.000,41518.500,41518.750,29.450,3.053,90.000,136982.305
10544.000,41518.500,41518.758,28.800,3.119,90.000,136982.330
10545.001,41518.500,41518.766,29.100,3.096,90.297,136982.355
10546.005,41518.500,41518.774,29.200,3.084,90.199,136982.380
10547.000,41518.500,41518.778,3.200,28.047,89.699,136982.405
10548.000,41518.500,41518.779,6.500,13.625,88.500,136982.430
10548.999,41518.500,41518.783,30.250,2.936,89.000,136982.455
10550.000,41518.500,41518.793,36.200,2.461,89.098,136982.480
10551.000,41518.500,41518.803,36.950,2.426,89.797,136982.505
10551.999,41518.500,41518.812,30.650,2.936,90.098,136982.530
10553.000,41518.500,41518.820,27.800,3.242,90.297,136982.555
10554.001,41518.500,41518.827,23.350,3.855,90.000,136982.580
10555.001,41518.500,41518.832,9.400,9.549,89.699,136982.605
10556.000,41518.500,41518.833,0.000,125.506,89.297,136982.630
10557.000,41518.500,41518.833,0.000,125.506,88.297,136982.655
10557.999,41518.500,41518.833,0.000,125.506,88.199,136982.680
10558.999,41518.500,41518.833,0.000,125.506,87.699,136982.705
10560.000,41518.500,41518.833,0.000,125.506,87.500,136982.730
10561.000,41518.500,41518.833,0.000,125.506,88.098,136982.750
10561.999,41518.500,41518.833,0.000,125.506,88.098,136982.775
10563.002,41518.500,41518.833,0.000,125.506,88.500,136982.800
10564.000,41518.500,41518.833,0.000,125.506,88.797,136982.825
10564.999,41518.500,41518.833,0.000,125.506,88.797,136982.850
10565.999,41518.500,41518.833,0.000,125.506,89.199,136982.875
10566.999,41518.500,41518.833,5.550,16.041,89.598,136982.900
10567.999,41518.500,41518.836,8.250,10.896,90.297,136982.925
10569.000,41518.500,41518.838,9.150,9.879,90.797,136982.950
10570.000,41518.500,41518.840,3.350,26.771,91.398,136982.975
10571.000,41518.500,41518.840,0.000,125.506,91.598,136983.000
10571.999,41518.500,41518.841,4.100,22.301,91.898,136983.025
10573.001,41518.500,41518.842,6.550,14.031,92.199,136983.050
10573.999,41518.500,41518.843,0.000,125.506,92.199,136983.075
10574.999,41518.500,41518.843,0.000,125.506,92.598,136983.105
10576.000,41518.500,41518.843,0.000,125.506,92.797,136983.130
10576.999,41518.500,41518.843,0.000,125.506,92.699,136983.155
10578.000,41518.500,41518.843,0.000,125.506,92.699,136983.180
10578.999,41518.500,41518.843,0.000,125.506,92.898,136983.205
10580.000,41518.500,41518.843,0.000,125.506,93.000,136983.230
10581.001,41518.500,41518.843,0.000,125.506,92.898,136983.260
10582.000,41518.500,41518.845,9.750,9.453,93.297,136983.285
10583.000,41518.500,41518.849,18.300,5.053,92.699,136983.310
10583.999,41518.500,41518.856,23.750,3.885,92.297,136983.335
10585.001,41518.500,41518.861,21.100,4.363,92.000,136983.360
10585.999,41518.500,41518.868,24.750,3.691,91.598,136983.385
10586.999,41518.500,41518.874,22.800,3.992,91.199,136983.410
10588.000,41518.500,41518.880,21.950,4.137,90.598,136983.435
10588.999,41518.500,41518.887,23.500,3.842,90.098,136983.460
10590.000,41518.500,41518.894,31.600,2.844,90.000,136983.485
10591.000,41518.500,41518.902,27.000,3.326,90.098,136983.510
10592.002,41518.500,41518.910,30.500,2.932,89.699,136983.535
10593.000,41518.500,41518.918,30.450,2.934,89.500,136983.560
10594.001,41518.500,41518.928,38.000,2.359,89.898,136983.585
10595.001,41518.500,41518.938,29.750,3.014,90.000,136983.610
10595.999,41518.500,41518.946,30.700,2.938,90.398,136983.635
10597.001,41518.500,41518.956,37.900,2.395,90.898,136983.660
10598.000,41519.000,41518.965,19.600,4.654,91.000,136983.685
10598.999,41519.000,41518.967,0.000,125.506,91.098,136983.710
10600.001,41519.000,41518.967,0.000,125.506,90.598,136983.740
10600.999,41519.000,41518.967,0.000,125.506,90.199,136983.765
10602.009,41519.000,41518.967,0.000,125.506,90.297,136983.790
10602.999,41519.000,41518.967,0.000,125.506,90.297,136983.815
10604.000,41519.000,41518.967,0.350,125.506,90.398,136983.840
10605.003,41519.000,41518.967,0.000,125.506,90.699,136983.865
10605.997,41519.000,41518.968,7.650,11.842,91.699,136983.890
10607.000,41519.000,41518.972,24.050,3.820,92.199,136983.915
10607.999,41519.000,41518.979,24.550,3.785,93.098,136983.940
10609.001,41519.000,41518.987,30.750,3.045,94.000,136983.965
10610.003,41519.000,41518.998,42.850,2.205,94.598,136983.990
10611.000,41519.000,41519.011,53.800,1.773,95.797,136984.020
10612.000,41519.000,41519.027,58.150,1.660,96.797,136984.045
10613.000,41519.000,41519.043,55.900,1.738,97.598,136984.070
10614.000,41519.000,41519.060,57.350,1.707,98.098,136984.100
10615.001,41519.000,41519.075,45.900,2.133,98.199,136984.125
10616.000,41519.000,41519.087,47.800,2.047,98.199,136984.155
10616.999,41519.000,41519.102,59.050,1.662,98.398,136984.180
10617.999,41519.000,41519.118,51.850,1.898,98.199,136984.210
10618.999,41519.000,41519.133,51.850,1.900,98.500,136984.235
10620.000,41519.000,41519.146,42.900,2.291,98.199,136984.265
